# xi rho_shape velocity_shape temperature_shape; duplicate xi=1 preserves shock
2.89078862899621626e-02 5.96290351679701569e-01 2.03729728098021312e-02 1.13271419536437934e-01
2.89550448457216308e-02 5.96294094809520447e-01 2.04061130953794474e-02 1.13271418925667208e-01
2.90022803330616183e-02 5.96297850190045442e-01 2.04393079290631045e-02 1.13271418312645422e-01
2.90495928774835641e-02 5.96301617871083600e-01 2.04725573991218109e-02 1.13271417697459964e-01
2.90969826046937052e-02 5.96305397919469460e-01 2.05058615939751401e-02 1.13271417080353945e-01
2.91444496406032851e-02 5.96309190393286448e-01 2.05392206021932748e-02 1.13271416461488597e-01
2.91919941113290143e-02 5.96312995313352912e-01 2.05726345124968082e-02 1.13271415840674280e-01
2.92396161431932797e-02 5.96316812722949341e-01 2.06061034137578238e-02 1.13271415217917337e-01
2.92873158627246048e-02 5.96320642656946953e-01 2.06396273949998980e-02 1.13271414593148254e-01
2.93350933966578797e-02 5.96324485145366290e-01 2.06732065453983198e-02 1.13271413966254481e-01
2.93829488719347387e-02 5.96328340217845865e-01 2.07068409542804227e-02 1.13271413337122540e-01
2.94308824157039454e-02 5.96332207908234824e-01 2.07405307111259429e-02 1.13271412705679808e-01
2.94788941553216291e-02 5.96336088259324271e-01 2.07742759055672480e-02 1.13271412071936931e-01
2.95269842183517421e-02 5.96339981327729030e-01 2.08080766273897391e-02 1.13271411436031991e-01
2.95751527325662719e-02 5.96343887187302135e-01 2.08419329665320424e-02 1.13271410798259253e-01
2.96233998259457093e-02 5.96347805874260728e-01 2.08758450130855366e-02 1.13271410158566344e-01
2.96717256266792774e-02 5.96351737422823103e-01 2.09098128572948842e-02 1.13271409516868399e-01
2.97201302631653168e-02 5.96355681874582988e-01 2.09438365895586280e-02 1.13271408873144283e-01
2.97686138640116775e-02 5.96359639263496222e-01 2.09779163004292848e-02 1.13271408227304249e-01
2.98171765580359585e-02 5.96363609620250812e-01 2.10120520806136094e-02 1.13271407579230349e-01
2.98658184742659483e-02 5.96367592976782768e-01 2.10462440209729582e-02 1.13271406928818666e-01
2.99145397419398815e-02 5.96371589370914834e-01 2.10804922125235571e-02 1.13271406276021003e-01
2.99633404905068693e-02 5.96375598851144773e-01 2.11147967464368688e-02 1.13271405620888346e-01
